match_id,player_name,team_name,body_part,goalkeeper_name,goalkeeper_action,outcome,location_x,location_y,end_y,end_z,is_goal
18237,Didier Yves Drogba Tébily,Chelsea,Right Foot,Manuel Neuer,Penalty Conceded,Goal,108.0,40.0,36.8,0.2,1
2302764,Xabier Alonso Olano,Liverpool,Right Foot,Nelson de Jesus da Silva,Penalty Saved,Saved,107.9,39.9,37.4,0.0,0
2302764,Claudio Santos,AC Milan,Left Foot,Jerzy Dudek,Shot Faced,Off T,108.2,40.1,36.4,3.9,0
2302764,Dietmar Hamann,Liverpool,Right Foot,Nelson de Jesus da Silva,Penalty Conceded,Goal,107.9,40.1,36.6,1.7,1
2302764,Andrea Pirlo,AC Milan,Right Foot,Jerzy Dudek,Penalty Saved,Saved,107.9,40.1,37.7,0.5,0
2302764,Djibril Cissé,Liverpool,Right Foot,Nelson de Jesus da Silva,Penalty Conceded,Goal,107.8,40.0,42.3,0.5,1
2302764,Jon Dahl Tomasson,AC Milan,Right Foot,Jerzy Dudek,Penalty Conceded,Goal,107.9,40.0,37.9,0.3,1
2302764,John Arne Semundseth Riise,Liverpool,Left Foot,Nelson de Jesus da Silva,Penalty Saved,Saved,108.0,40.1,37.0,0.1,0
2302764,Ricardo Izecson dos Santos Leite,AC Milan,Right Foot,Jerzy Dudek,Penalty Conceded,Goal,108.1,40.0,37.9,2.0,1
2302764,Vladimir Smicer,Liverpool,Right Foot,Nelson de Jesus da Silva,Penalty Conceded,Goal,108.1,40.0,42.2,0.8,1
3943076,Jonathan David,Canada,Right Foot,Sergio Rochet Álvarez,Penalty Conceded,Goal,108.0,40.0,37.0,0.2,1
3943076,Federico Santiago Valverde Dipetta,Uruguay,Right Foot,Dayne Tristan St. Clair,Penalty Conceded,Goal,108.0,40.0,36.6,0.2,1
3943076,Moise Bombito,Canada,Right Foot,Sergio Rochet Álvarez,Penalty Conceded,Goal,107.9,40.0,42.1,0.2,1
3943076,Rodrigo Bentancur Colmán,Uruguay,Right Foot,Dayne Tristan St. Clair,Penalty Conceded,Goal,108.1,40.0,36.5,2.1,1
3943076,Ismael Koné,Canada,Right Foot,Sergio Rochet Álvarez,Penalty Saved,Saved,108.0,40.0,37.3,0.2,0
3943076,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,Right Foot,Dayne Tristan St. Clair,Penalty Conceded,Goal,108.1,40.0,40.7,1.9,1
3943076,Mathieu Choiniere,Canada,Right Foot,Sergio Rochet Álvarez,Penalty Conceded,Goal,108.0,40.0,36.9,1.4,1
3943076,Luis Alberto Suárez Díaz,Uruguay,Right Foot,Dayne Tristan St. Clair,Penalty Conceded,Goal,108.0,40.0,43.6,1.6,1
3943076,Alphonso Davies,Canada,Left Foot,Sergio Rochet Álvarez,Shot Faced,Post,108.0,40.0,40.3,2.8,0
3942416,James David Rodríguez Rubio,Colombia,Left Foot,Orlando Mosquera,Penalty Conceded,Goal,108.1,40.1,42.8,2.0,1
3942416,Miguel Ángel Borja Hernández,Colombia,Right Foot,Orlando Mosquera,Penalty Conceded,Goal,108.0,40.0,43.0,0.5,1
3942415,Federico Santiago Valverde Dipetta,Uruguay,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.1,40.1,36.8,0.3,1
3942415,Éder Gabriel Militão,Brazil,Right Foot,Sergio Rochet Álvarez,Penalty Saved,Saved,108.1,40.1,42.4,1.3,0
3942415,Rodrigo Bentancur Colmán,Uruguay,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.1,40.1,43.3,0.7,1
3942415,Andreas Hoelgebaum Pereira,Brazil,Right Foot,Sergio Rochet Álvarez,Penalty Conceded,Goal,108.1,40.1,36.5,0.2,1
3942415,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.1,40.1,38.2,2.0,1
3942415,Douglas Luiz Soares de Paulo,Brazil,Right Foot,Sergio Rochet Álvarez,Shot Faced,Post,108.1,40.1,36.1,0.8,0
3942415,José María Giménez de Vargas,Uruguay,Right Foot,Alisson Ramsés Becker,Penalty Saved,Saved,108.1,40.1,42.5,1.1,0
3942415,Gabriel Teodoro Martinelli Silva,Brazil,Right Foot,Sergio Rochet Álvarez,Penalty Conceded,Goal,108.1,40.1,42.2,1.3,1
3942415,Manuel Ugarte Ribeiro,Uruguay,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.1,40.1,42.0,1.6,1
3939986,Leandro Daniel Paredes,Argentina,Right Foot,Pedro David Gallese Quiróz,Shot Faced,Post,108.0,40.0,44.0,1.5,0
3942229,José Salomón Rondón Giménez,Venezuela,Right Foot,Maxime Crépeau,Penalty Conceded,Goal,108.1,40.1,42.7,0.2,1
3942229,Jonathan David,Canada,Right Foot,Rafael Enrique Romo Pérez,Penalty Conceded,Goal,108.1,40.1,43.4,1.2,1
3942229,Yangel Clemente Herrera Ravelo,Venezuela,Right Foot,Maxime Crépeau,Shot Faced,Post,107.8,40.1,36.1,0.2,0
3942229,Liam Millar,Canada,Right Foot,Rafael Enrique Romo Pérez,Shot Faced,Off T,107.9,40.1,42.5,4.1,0
3942229,Tomás Eduardo Rincón Hernández,Venezuela,Right Foot,Maxime Crépeau,Penalty Conceded,Goal,108.1,40.1,38.9,1.0,1
3942229,Moise Bombito,Canada,Right Foot,Rafael Enrique Romo Pérez,Penalty Conceded,Goal,107.9,40.1,42.6,0.7,1
3942229,Jefferson David Savarino Quintero,Venezuela,Right Foot,Maxime Crépeau,Penalty Saved to Post,Saved to Post,108.1,40.1,37.5,1.2,0
3942229,Stephen Antunes Eustáquio,Canada,Right Foot,Rafael Enrique Romo Pérez,Penalty Saved,Saved,107.8,40.1,42.1,0.9,0
3942229,Jhonder Leonel Cádiz Fernández,Venezuela,Right Foot,Maxime Crépeau,Penalty Conceded,Goal,108.1,40.1,42.5,0.0,1
3942229,Alphonso Davies,Canada,Left Foot,Rafael Enrique Romo Pérez,Penalty Conceded,Goal,107.8,40.1,42.0,2.0,1
3942229,Wilker José Ángel Romero,Venezuela,Right Foot,Maxime Crépeau,Penalty Saved,Saved,107.9,40.1,42.6,0.6,0
3942229,Ismael Koné,Canada,Right Foot,Rafael Enrique Romo Pérez,Penalty Conceded,Goal,107.5,40.1,38.1,0.3,1
3942228,Enner Remberto Valencia Lastra,Ecuador,Right Foot,Damián Emiliano Martínez,Shot Faced,Post,108.1,40.1,36.1,0.2,0
3942228,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Alexander Domínguez Carabalí,Shot Faced,Post,108.1,40.1,39.2,2.9,0
3942228,Ángel Israel Mena Delgado,Ecuador,Left Foot,Damián Emiliano Martínez,Penalty Saved,Saved,108.1,40.1,42.7,1.1,0
3942228,Julián Álvarez,Argentina,Right Foot,Alexander Domínguez Carabalí,Penalty Conceded,Goal,108.1,40.1,43.3,2.1,1
3942228,Alan Steve Minda García,Ecuador,Right Foot,Damián Emiliano Martínez,Penalty Saved,Saved,108.1,40.1,37.9,1.2,0
3942228,Alexis Mac Allister,Argentina,Right Foot,Alexander Domínguez Carabalí,Penalty Conceded,Goal,108.1,40.1,43.6,0.5,1
3942228,John Yeboah Zamora,Ecuador,Left Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,43.4,2.0,1
3942228,Gonzalo Ariel Montiel,Argentina,Right Foot,Alexander Domínguez Carabalí,Penalty Conceded,Goal,108.1,40.1,42.8,0.4,1
3942228,Jordy Josué Caicedo Medina,Ecuador,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,38.8,1.1,1
3942228,Nicolás Hernán Otamendi,Argentina,Right Foot,Alexander Domínguez Carabalí,Penalty Conceded,Goal,108.1,40.1,37.0,0.0,1
3939984,Luis Fernando Díaz Marulanda,Colombia,Right Foot,Patrick Gilmar Sequeira Mejías,Penalty Conceded,Goal,108.1,40.1,43.4,2.2,1
3939983,Lucas Tolentino Coelho de Lima,Brazil,Left Foot,Rodrigo Mario Morínigo Acosta,Shot Faced,Off T,108.0,40.0,45.0,2.0,0
3939983,Lucas Tolentino Coelho de Lima,Brazil,Left Foot,Rodrigo Mario Morínigo Acosta,Penalty Conceded,Goal,108.1,40.1,43.4,0.6,1
3939980,Ray Kendry Páez Andrade,Ecuador,Left Foot,Jahmali Waite,Penalty Conceded,Goal,108.1,40.1,43.2,0.2,1
3939979,José Salomón Rondón Giménez,Venezuela,Right Foot,Julio José González Vela-Alvizu,Penalty Conceded,Goal,108.0,40.0,37.1,0.0,1
3939979,Orbelín Pineda Alvarado,Mexico,Right Foot,Rafael Enrique Romo Pérez,Penalty Saved,Saved,108.1,40.1,37.1,0.2,0
3888754,Carles Rexach i Cerdà,Barcelona,Right Foot,Daniel Alberto Carnevali,Penalty Conceded,Goal,108.1,40.1,43.2,0.2,1
3775570,Isobel Mary Christiansen,Everton LFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,107.9,40.0,36.3,0.3,1
3775579,Fara Williams,Reading WFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,107.9,40.0,42.7,0.1,1
3775622,Ella Toone,Manchester United,Right Foot,Rebecca Leigh Spencer,Penalty Conceded,Goal,108.0,39.8,42.8,0.3,1
3775584,Kim Little,Arsenal WFC,Right Foot,Hannah Hampton,Penalty Saved,Saved,107.9,40.1,42.9,0.4,0
3775584,Kim Little,Arsenal WFC,Right Foot,Hannah Hampton,Penalty Conceded,Goal,107.9,40.0,37.0,0.3,1
3775636,Christie Murray,Birmingham City WFC,Right Foot,Sophie Baggaley,Penalty Conceded,Goal,108.0,40.1,36.5,0.7,1
3764240,Lucy Hope,Everton LFC,Right Foot,Sophie Baggaley,Penalty Conceded,Goal,107.9,40.0,39.8,2.0,1
3775602,Kenza Dali,West Ham United LFC,Right Foot,Grace Moloney,Penalty Saved,Saved,107.9,40.1,41.8,0.2,0
3764235,Maren Nævdal Mjelde,Chelsea FCW,Right Foot,Sophie Baggaley,Penalty Conceded,Goal,108.0,40.0,43.5,2.0,1
3764236,Fara Williams,Reading WFC,Right Foot,Lisa Weiß,Penalty Conceded,Goal,107.9,39.8,43.5,0.9,1
3764236,Stine Larsen,Aston Villa,Right Foot,Grace Moloney,Penalty Conceded,Goal,108.2,39.9,36.5,0.0,1
3775550,Melanie Leupolz,Chelsea FCW,Right Foot,Tinja-Riikka Tellervo Korpela,Penalty Saved,Saved,108.2,40.2,36.7,0.9,0
3775545,Chloe Kelly,Manchester City WFC,Right Foot,Rebecca Leigh Spencer,Penalty Conceded,Goal,108.1,40.1,38.3,0.9,1
3775562,Ella Toone,Manchester United,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.0,40.0,43.5,0.2,1
3775552,Valérie Gauvin,Everton LFC,Right Foot,Aurora Watten Mikalsen,Penalty Conceded,Goal,108.0,40.0,43.5,0.4,1
3775552,Valérie Gauvin,Everton LFC,Right Foot,Aurora Watten Mikalsen,Penalty Conceded,Goal,108.0,40.0,37.6,0.2,1
3775577,Kim Little,Arsenal WFC,Right Foot,Alexandra MacIver,Penalty Conceded,Goal,107.9,39.8,43.2,2.2,1
3775588,Inessa Kaagman,Brighton & Hove Albion WFC,Left Foot,Rebecca Leigh Spencer,Penalty Conceded,Goal,108.1,40.1,43.0,1.6,1
3775588,Alexandra Morgan Carrasco,Tottenham Hotspur Women,Left Foot,Megan Walsh,Penalty Conceded,Goal,108.1,40.1,37.0,0.0,1
3775586,Rianna Dean,Tottenham Hotspur Women,Right Foot,Manuela Zinsberger,Penalty Saved,Saved,108.0,39.9,42.3,1.1,0
3775590,Claudia Walker,Birmingham City WFC,Right Foot,Tinja-Riikka Tellervo Korpela,Penalty Saved,Saved,108.0,40.2,37.9,0.2,0
3775576,Pernille Mosegaard Harder,Chelsea FCW,Right Foot,Ellie Roebuck,Penalty Conceded,Goal,108.2,40.1,43.2,0.3,1
3775574,Caroline Weir,Manchester City WFC,Left Foot,Hannah Hampton,Penalty Saved,Saved,108.1,40.3,37.4,0.5,0
3775573,Samantha June Mewis,Manchester City WFC,Right Foot,Mackenzie Arnold,Penalty Saved,Saved,108.0,40.0,36.9,1.1,0
3775573,Rosemary Kathleen Lavelle,Manchester City WFC,Left Foot,Mackenzie Arnold,Penalty Saved,Saved,108.1,40.3,37.3,1.1,0
3775611,Maren Nævdal Mjelde,Chelsea FCW,Right Foot,Ellie Roebuck,Penalty Conceded,Goal,108.3,40.2,43.1,0.5,1
3775611,Chloe Kelly,Manchester City WFC,Right Foot,Ann-Katrin Berger,Penalty Conceded,Goal,107.9,39.9,42.6,2.1,1
3775631,Chloe Logarzo,Bristol City WFC,Right Foot,Rebecca Leigh Spencer,Penalty Conceded,Goal,108.0,40.0,43.5,2.0,1
3775615,Alexandra Morgan Carrasco,Tottenham Hotspur Women,Left Foot,Lisa Weiß,Penalty Conceded,Goal,108.0,40.0,42.9,0.9,1
3775619,Inessa Kaagman,Brighton & Hove Albion WFC,Left Foot,Grace Moloney,Penalty Conceded,Goal,108.0,40.1,38.8,1.8,1
3775605,Melanie Leupolz,Chelsea FCW,Right Foot,Aurora Watten Mikalsen,Penalty Conceded,Goal,108.0,40.1,37.2,0.0,1
3775642,Inessa Kaagman,Brighton & Hove Albion WFC,Left Foot,Lisa Weiß,Penalty Conceded,Goal,108.1,40.0,40.1,0.9,1
3775595,Ebony Salmon,Bristol City WFC,Right Foot,Cecilie Fiskerstrand,Penalty Conceded,Goal,107.9,40.0,43.5,1.8,1
3775634,Lucy Hope,Everton LFC,Right Foot,Lisa Weiß,Penalty Saved,Saved,108.1,40.1,43.1,0.1,0
3775634,Isobel Mary Christiansen,Everton LFC,Right Foot,Lisa Weiß,Penalty Conceded,Goal,108.0,40.1,41.9,1.3,1
3775617,Inessa Kaagman,Brighton & Hove Albion WFC,Left Foot,Mary Alexandra Earps,Penalty Conceded,Goal,108.0,40.0,43.2,1.9,1
2275127,Lucy Hope,Everton LFC,Right Foot,Grace Moloney,Penalty Conceded,Goal,108.0,40.0,36.7,0.2,1
2275154,Maren Nævdal Mjelde,Chelsea FCW,Right Foot,Mary Alexandra Earps,Penalty Conceded,Goal,108.1,40.2,36.8,0.2,1
2275146,Katie Zelem,Manchester United,Right Foot,Tinja-Riikka Tellervo Korpela,Penalty Conceded,Goal,108.0,40.0,36.5,0.2,1
2275137,Katie Zelem,Manchester United,Right Foot,Chloe Morgan,Penalty Conceded,Goal,108.1,40.1,38.0,0.2,1
2275153,Fara Williams,Reading WFC,Right Foot,Mary Alexandra Earps,Penalty Saved,Saved,108.1,40.0,38.6,0.4,0
2275153,Fara Williams,Reading WFC,Right Foot,Mary Alexandra Earps,Penalty Conceded,Goal,108.2,40.0,37.2,2.2,1
2275105,Georgia Stanway,Manchester City WFC,Right Foot,Ann-Katrin Berger,Penalty Saved,Saved,108.0,40.1,38.5,0.6,0
2275085,Rianna Dean,Tottenham Hotspur Women,Right Foot,Ellie Roebuck,Penalty Conceded,Goal,108.0,40.1,36.4,0.2,1
2275036,Fara Williams,Reading WFC,Right Foot,Alexandra MacIver,Penalty Conceded,Goal,108.0,40.0,37.1,1.8,1
2275117,Kim Little,Arsenal WFC,Right Foot,Tinja-Riikka Tellervo Korpela,Penalty Conceded,Goal,108.0,40.0,42.8,0.4,1
2275040,Kenza Dali,West Ham United LFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.2,40.1,44.0,0.1,1
2275104,Yana Daniëls,Bristol City WFC,Right Foot,Manuela Zinsberger,Penalty Saved,Saved,108.0,40.0,42.6,0.4,0
2275070,Melissa Lawley,Liverpool WFC,Right Foot,Sophie Baggaley,Penalty Conceded,Goal,108.1,40.1,36.9,0.3,1
2275029,Charlie Wellings,Bristol City WFC,Right Foot,Anke Preuß,Penalty Saved,Saved,108.0,40.1,38.4,1.6,0
2275138,Katie Zelem,Manchester United,Right Foot,Anke Preuß,Penalty Conceded,Goal,108.2,40.0,43.6,0.2,1
2275061,Fern Whelan,Brighton & Hove Albion WFC,Right Foot,Sophie Baggaley,Penalty Saved,Saved,108.0,40.0,37.1,1.1,0
2275033,Rachel Furness,Tottenham Hotspur Women,Left Foot,Sophie Baggaley,Penalty Saved,Saved,107.9,40.1,37.7,0.5,0
2275034,Rachel Furness,Tottenham Hotspur Women,Left Foot,Anke Preuß,Penalty Conceded,Goal,108.2,40.2,37.7,0.0,1
2275065,Kayleigh Green,Brighton & Hove Albion WFC,Right Foot,Hannah Hampton,Penalty Conceded,Goal,107.9,40.0,42.8,2.4,1
2275103,Melissa Lawley,Liverpool WFC,Right Foot,Courtney Brosnan,Shot Faced,Off T,107.9,40.0,35.0,0.2,0
2275140,Katie Zelem,Manchester United,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.2,40.1,36.8,0.8,1
2275030,Rianna Dean,Tottenham Hotspur Women,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.1,40.0,43.4,0.9,1
19746,Jane Ross,West Ham United LFC,Right Foot,Kirstie Levell,Penalty Saved,Saved,108.0,40.0,36.4,0.2,0
19736,Kim Little,Arsenal WFC,Right Foot,Carly Mitchell Telford,Penalty Conceded,Goal,108.0,40.0,36.4,1.6,1
19745,Ellie Mason,Yeovil Town LFC,Left Foot,Marie Hourihan,Penalty Saved,Saved,109.0,41.0,42.8,0.5,0
19794,Francesca Kirby,Chelsea FCW,Right Foot,Sophie Baggaley,Penalty Conceded,Goal,108.0,40.0,37.8,0.2,1
19743,Karen Julia Carney,Chelsea FCW,Right Foot,Ann-Katrin Berger,Penalty Saved,Saved,108.0,40.0,42.4,1.2,0
19716,Lauren Bruton,Reading WFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.0,40.0,37.0,0.9,1
19749,Danielle van de Donk,Arsenal WFC,Right Foot,Ann-Katrin Berger,Penalty Conceded,Goal,108.0,40.0,43.6,0.4,1
19752,Nikita Parris,Manchester City WFC,Right Foot,Anke Preuß,Penalty Conceded,Goal,108.0,40.0,36.2,0.8,1
19792,Lucy Hope,Bristol City WFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.0,40.0,43.8,0.8,1
19799,Francesca Kirby,Chelsea FCW,Right Foot,Anke Preuß,Penalty Conceded,Goal,109.0,41.0,42.8,0.5,1
19728,Nikita Parris,Manchester City WFC,Right Foot,Sophie Baggaley,Penalty Conceded,Goal,109.0,41.0,36.4,0.5,1
19738,Aoife Mannion,Birmingham City WFC,Right Foot,Sophie Baggaley,Penalty Saved,Saved,108.0,40.0,43.8,1.9,0
19790,Nikita Parris,Manchester City WFC,Right Foot,Marie Hourihan,Penalty Conceded,Goal,109.0,41.0,36.4,1.3,1
19791,Kim Little,Arsenal WFC,Right Foot,Grace Moloney,Penalty Conceded,Goal,109.0,41.0,42.8,0.7,1
19795,Fara Williams,Reading WFC,Right Foot,Anne Moorhouse,Penalty Conceded,Goal,109.0,41.0,43.6,0.3,1
19797,Kim Little,Arsenal WFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,109.0,41.0,36.4,1.3,1
19779,Lucy Hope,Bristol City WFC,Right Foot,Ellie Roebuck,Penalty Conceded,Goal,108.0,40.0,41.7,0.8,1
19806,Fara Williams,Reading WFC,Right Foot,Sophie Baggaley,Penalty Saved,Saved,108.0,40.1,43.0,0.6,0
19807,Courtney Sweetman-Kirk,Liverpool WFC,Right Foot,Ellie Roebuck,Penalty Conceded,Goal,108.1,40.2,42.5,0.6,1
19788,Courtney Sweetman-Kirk,Liverpool WFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,109.0,41.0,36.4,1.1,1
19818,Nikita Parris,Manchester City WFC,Right Foot,Megan Walsh,Penalty Conceded,Goal,108.3,40.1,37.1,1.8,1
19801,Fara Williams,Reading WFC,Right Foot,Ellie Roebuck,Penalty Conceded,Goal,108.0,40.0,43.6,0.8,1
19756,Inessa Kaagman,Everton LFC,Left Foot,Hannah Hampton,Penalty Saved,Saved,108.1,40.1,39.3,1.2,0
19754,Courtney Sweetman-Kirk,Liverpool WFC,Right Foot,Pauline Peyraud Magnin,Penalty Conceded,Goal,109.0,41.0,36.4,1.9,1
3888787,Hugo Alvez,Argentina U20,Right Foot,Viktor Chanov,Penalty Conceded,Goal,108.1,40.1,39.9,0.3,1
3857267,Ismaïla Sarr,Senegal,Right Foot,Hernán Ismael Galíndez,Penalty Conceded,Goal,108.0,40.0,43.4,0.2,1
3869321,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Andries Noppert,Penalty Conceded,Goal,108.0,40.0,43.3,1.4,1
3869321,Virgil van Dijk,Netherlands,Right Foot,Damián Emiliano Martínez,Penalty Saved,Saved,108.1,40.1,37.2,1.2,0
3869321,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Andries Noppert,Penalty Conceded,Goal,108.1,40.1,38.7,0.2,1
3869321,Steven Berghuis,Netherlands,Left Foot,Damián Emiliano Martínez,Penalty Saved,Saved,108.1,40.1,42.9,0.9,0
3869321,Leandro Daniel Paredes,Argentina,Right Foot,Andries Noppert,Penalty Conceded,Goal,108.1,40.1,36.6,1.5,1
3869321,Teun Koopmeiners,Netherlands,Left Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,43.7,1.1,1
3869321,Gonzalo Ariel Montiel,Argentina,Right Foot,Andries Noppert,Penalty Conceded,Goal,108.1,40.1,42.8,1.4,1
3869321,Wout Weghorst,Netherlands,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,36.7,0.2,1
3869321,Enzo Fernandez,Argentina,Right Foot,Andries Noppert,Shot Faced,Off T,108.1,40.1,35.4,0.5,0
3869321,Luuk de Jong,Netherlands,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,37.7,0.2,1
3869321,Lautaro Javier Martínez,Argentina,Right Foot,Andries Noppert,Penalty Conceded,Goal,108.1,40.1,36.4,1.6,1
3869685,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Hugo Lloris,Penalty Conceded,Goal,108.0,40.0,41.8,0.2,1
3869685,Kylian Mbappé Lottin,France,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.0,40.0,37.3,0.3,1
3869685,Kylian Mbappé Lottin,France,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.0,40.0,36.7,1.1,1
3869685,Kylian Mbappé Lottin,France,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,37.6,1.3,1
3869685,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Hugo Lloris,Penalty Conceded,Goal,108.1,40.1,38.3,0.2,1
3869685,Kingsley Coman,France,Right Foot,Damián Emiliano Martínez,Penalty Saved,Saved,108.1,40.1,38.2,0.9,0
3869685,Paulo Bruno Exequiel Dybala,Argentina,Left Foot,Hugo Lloris,Penalty Conceded,Goal,108.1,40.1,40.4,0.2,1
3869685,Aurélien Djani Tchouaméni,France,Right Foot,Damián Emiliano Martínez,Shot Faced,Off T,108.1,40.1,35.6,0.2,0
3869685,Leandro Daniel Paredes,Argentina,Right Foot,Hugo Lloris,Penalty Conceded,Goal,108.1,40.1,37.6,0.2,1
3869685,Randal Kolo Muani,France,Right Foot,Damián Emiliano Martínez,Penalty Conceded,Goal,108.1,40.1,39.3,1.6,1
3869685,Gonzalo Ariel Montiel,Argentina,Right Foot,Hugo Lloris,Penalty Conceded,Goal,108.1,40.1,37.9,0.2,1
3857264,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Wojciech Szczęsny,Penalty Saved,Saved,108.1,40.1,42.8,1.4,0
3869519,Lionel Andrés Messi Cuccittini,Argentina,Left Foot,Dominik Livaković,Penalty Conceded,Goal,108.0,40.0,42.3,2.3,1
3869354,Harry Kane,England,Right Foot,Hugo Lloris,Penalty Conceded,Goal,108.1,40.1,36.4,1.7,1
3869354,Harry Kane,England,Right Foot,Hugo Lloris,Shot Faced,Off T,108.1,40.1,38.7,4.2,0
3869420,Nikola Vlašić,Croatia,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.0,40.0,39.4,1.9,1
3869420,Rodrygo Silva de Goes,Brazil,Right Foot,Dominik Livaković,Penalty Saved,Saved,107.9,40.0,41.9,1.0,0
3869420,Lovro Majer,Croatia,Left Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.0,40.0,40.1,0.8,1
3869420,Carlos Henrique Casimiro,Brazil,Right Foot,Dominik Livaković,Penalty Conceded,Goal,108.0,40.0,36.5,0.7,1
3869420,Luka Modrić,Croatia,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.0,40.0,36.9,0.2,1
3869420,Pedro Guilherme Abreu dos Santos,Brazil,Right Foot,Dominik Livaković,Penalty Conceded,Goal,108.0,40.0,38.5,0.2,1
3869420,Mislav Oršić,Croatia,Right Foot,Alisson Ramsés Becker,Penalty Conceded,Goal,108.0,40.0,36.5,0.2,1
3869420,Marcos Aoás Corrêa,Brazil,Right Foot,Dominik Livaković,Shot Faced,Post,108.0,40.0,35.9,0.2,0
3869220,Abdelhamid Sabiri,Morocco,Right Foot,Unai Simón Mendibil,Penalty Conceded,Goal,108.0,40.0,43.0,0.3,1
3869220,Pablo Sarabia García,Spain,Left Foot,Yassine Bounou,Shot Faced,Post,108.0,40.0,44.0,0.2,0
3869220,Hakim Ziyech,Morocco,Left Foot,Unai Simón Mendibil,Penalty Conceded,Goal,108.0,40.0,40.0,1.3,1
3869220,Carlos Soler Barragán,Spain,Right Foot,Yassine Bounou,Penalty Saved,Saved,108.0,40.0,42.7,0.7,0
3869220,Badr Banoun,Morocco,Right Foot,Unai Simón Mendibil,Penalty Saved,Saved,108.0,40.0,37.2,0.1,0
3869220,Sergio Busquets i Burgos,Spain,Right Foot,Yassine Bounou,Penalty Saved,Saved,108.0,40.0,37.3,0.5,0
3869220,Achraf Hakimi Mouh,Morocco,Right Foot,Unai Simón Mendibil,Penalty Conceded,Goal,108.0,40.0,40.1,0.2,1
3869219,Takumi Minamino,Japan,Right Foot,Dominik Livaković,Penalty Saved,Saved,108.1,40.1,41.9,0.2,0
3869219,Nikola Vlašić,Croatia,Right Foot,Shūichi Gonda,Penalty Conceded,Goal,108.1,40.1,36.8,1.3,1
3869219,Kaoru Mitoma,Japan,Right Foot,Dominik Livaković,Penalty Saved,Saved,108.1,40.1,37.5,0.2,0
3869219,Marcelo Brozović,Croatia,Right Foot,Shūichi Gonda,Penalty Conceded,Goal,108.1,40.1,39.9,1.7,1
3869219,Takuma Asano,Japan,Right Foot,Dominik Livaković,Penalty Conceded,Goal,108.1,40.1,41.9,0.9,1
3869219,Marko Livaja,Croatia,Right Foot,Shūichi Gonda,Shot Faced,Post,108.1,40.1,36.1,0.6,0
3869219,Maya Yoshida,Japan,Right Foot,Dominik Livaković,Penalty Saved,Saved,108.1,40.1,37.5,0.2,0
3869219,Mario Pašalić,Croatia,Right Foot,Shūichi Gonda,Penalty Conceded,Goal,108.1,40.1,36.5,0.3,1
3869253,Neymar da Silva Santos Junior,Brazil,Right Foot,Seung-Gyu Kim,Penalty Conceded,Goal,108.0,40.0,42.3,0.2,1
3869152,Robert Lewandowski,Poland,Right Foot,Hugo Lloris,Penalty Conceded,Goal,108.0,40.0,37.4,0.2,1
3857270,Bruno Miguel Borges Fernandes,Portugal,Right Foot,Sergio Rochet Álvarez,Penalty Conceded,Goal,108.0,40.0,38.2,0.6,1
3857284,İlkay Gündoğan,Germany,Right Foot,Shūichi Gonda,Penalty Conceded,Goal,108.0,40.0,39.1,0.9,1
3857282,Gareth Frank Bale,Wales,Left Foot,Matthew Charles Turner,Penalty Conceded,Goal,108.0,40.0,43.4,1.5,1
3857286,Enner Remberto Valencia Lastra,Ecuador,Right Foot,Saad Abdullah Al Sheeb,Penalty Conceded,Goal,108.1,40.1,43.4,0.2,1
